k,home_adv,player_boost,rest_factor,travel_factor,pace_factor,playoff_hca_factor,sos_factor,form_weight,accuracy,log_loss,brier,score
8,15,0,0,15,15,0.7,0,5,62.63157894736842,0.652124804111762,0.22991022586350715,-8.15024957269754
8,15,0,0,15,15,0.7,10,0,62.63157894736842,0.6543075190718077,0.2309338100857826,-8.208654661268923
8,15,0,0,15,15,0.7,10,5,62.28070175438597,0.6531793314738945,0.23040070169629326,-8.21339254420429
8,15,0,0,15,15,0.7,25,0,62.28070175438597,0.6560293486377109,0.23173519755053462,-8.289572515684474
8,15,0,0,15,15,0.7,25,5,62.10526315789474,0.6548899047427454,0.2311966422941535,-8.27645861391863
8,15,0,0,15,15,1.0,0,0,62.98245614035088,0.6529989275679001,0.23031620352645732,-8.138393947566403
8,15,0,0,15,15,1.0,0,5,62.98245614035088,0.6518794399662996,0.22978759614798178,-8.108293751614578
8,15,0,0,15,15,1.0,10,0,62.63157894736842,0.6540596707941853,0.2308090510962409,-8.201681515466275
8,15,0,0,15,15,1.0,10,5,62.28070175438597,0.6529327937340016,0.23027681367298444,-8.206464721352793
8,15,0,0,15,15,1.0,25,0,62.4561403508772,0.6557797030496287,0.2316085904342529,-8.264967206679426
8,15,0,0,15,15,1.0,25,5,62.28070175438597,0.6546415728761391,0.2310709007117555,-8.251898436040735
8,15,0,0,15,35,0.4,0,0,61.578947368421055,0.6580498345807236,0.2327016837081881,-8.414571288131206
8,15,0,0,15,35,0.4,0,5,61.578947368421055,0.6569021403108309,0.23215680350424184,-8.383594525814214
8,15,0,0,15,35,0.4,10,0,61.578947368421055,0.6590659137449297,0.2331740577661177,-8.44159488376204
8,15,0,0,15,35,0.4,10,5,61.578947368421055,0.657910976758869,0.23262578247000776,-8.410424376029155
8,15,0,0,15,35,0.4,25,0,61.578947368421055,0.6607187782100256,0.23394218244343945,-8.485542786575675
8,15,0,0,15,35,0.4,25,5,61.578947368421055,0.6595528165732046,0.23338882208504183,-8.454080679145203
8,15,0,0,15,35,0.7,0,0,61.578947368421055,0.6577902024672152,0.23257069239592848,-8.407254578732754
8,15,0,0,15,35,0.7,0,5,61.578947368421055,0.6566438206753618,0.23202670289611396,-8.376323944405346
8,15,0,0,15,35,0.7,10,0,61.578947368421055,0.6588051084732931,0.23304179643831302,-8.43421798847676
8,15,0,0,15,35,0.7,10,5,61.578947368421055,0.6576514857795394,0.23249440730825774,-8.403093441724518
8,15,0,0,15,35,0.7,25,0,61.578947368421055,0.6604561885003133,0.23380806838430476,-8.47807750653259
8,15,0,0,15,35,0.7,25,5,61.578947368421055,0.6592915438062219,0.2332555871390158,-8.4466610991683
8,15,0,0,15,35,1.0,0,0,61.578947368421055,0.6575457058362184,0.23244664900463785,-8.400336870033156
8,15,0,0,15,35,1.0,0,5,61.578947368421055,0.656400616326409,0.2319035270115134,-8.369451274229704
8,15,0,0,15,35,1.0,10,0,61.578947368421055,0.6585594351078903,0.23291646700718577,-8.427239424308446
8,15,0,0,15,35,1.0,10,5,61.578947368421055,0.657407106754465,0.23236994122927918,-8.396159766364782
8,15,0,0,15,35,1.0,25,0,61.228070175438596,0.6602087213641934,0.233680855160055,-8.506096959771886
